Industry Name,Number of firms,Annual Average Revenue growth - Last 5 years,Pre-tax Operating Margin (Unadjusted),After-tax ROC,Average effective tax rate,Unlevered Beta,Equity (Levered) Beta,Cost of equity,Std deviation in stock prices,Pre-tax cost of debt,Market Debt/Capital,Cost of capital,Sales/Capital,EV/Sales,EV/EBITDA,EV/EBIT,Price/Book,Trailing PE,Non-cash WC as % of Revenues,Cap Ex as % of Revenues,Net Cap Ex as % of Revenues,Reinvestment Rate,ROE,Dividend Payout Ratio,Equity Reinvestment Rate,Pre-tax Operating Margin (Lease & R&D adjusted)
Drugs (Biotechnology),1259,0.20205506249999997,-0.004349654165448963,0.0069302625462042446,0.16290318362799433,1.1499580759492718,1.173586127245847,0.1140268707564588,0.5327835684030323,0.067024,0.12539388617853772,0.10600500409450417,0.4224018531621072,6.9645349708093045,15.315541154043325,NA,5.1098850921129335,127.83565374797985,0.17156984512745305,0.05670880114214907,0.09623601001085444,NA,-0.08826768540176394,0.004660050948575847,0.0046600509485758,0.01629347728461259
Drugs (Pharmaceutical),1299,0.1801146291560104,0.18171077589188153,0.12868088125172028,0.16609341613188638,0.885775137044685,0.9463176964388144,0.099458964341728,0.41512557065255234,0.064355,0.13356717205915378,0.09259379196792614,0.7133575578287207,4.050186295727115,14.60113338333945,21.710340042553312,3.880532878413638,41.50646703224001,0.15494978149385633,0.050126176906218664,0.05709230352486827,0.4421980861514401,0.13204955368081206,0.6354262724578472,0.6354262724578472,0.19790654724473067
Education,260,0.1049271523178808,0.11068501831140407,0.09268476409209102,0.20115514479499427,0.760048193847253,0.831043895169313,0.09206991368035297,0.3452563908096796,0.064355,0.2238175015251615,0.08221979503677382,0.9700013526960014,2.2863341200289162,10.92084133436804,18.170084325962243,1.945981275121727,125.4237648269257,0.0347618405437226,0.057202129044108055,0.030121776656189952,0.5759498657784389,0.051181871388765295,0.5770804164162722,0.5770804164162722,0.1089354913518312
Electrical Equipment,1072,0.10648472622478389,0.07125667037299772,0.10900312865728104,0.1877640569768875,1.1038380140290207,1.1304437779998266,0.11126144616978889,0.3511338511809446,0.064355,0.14982261726599763,0.10179248713393688,1.665499126878828,1.937473915590827,15.546386961505645,24.88578876473839,2.8201040669778954,97.34873031868189,0.21724570207617197,0.06886198879542421,0.060263839932513816,1.622376012024411,0.10855337528235157,0.3938315660428019,0.3938315660428019,0.07392852706932732
Electronics (Consumer & Office),127,0.030448865979381453,0.04675350733593803,0.062281608986361356,0.14511188845949377,1.1252477543580413,1.2272209019035967,0.11746485981202055,0.33860993934953365,0.064355,0.23240429857556588,0.10133494502462219,1.4795010697699906,0.9372307095413658,11.435556560776208,19.485953759181257,1.7221991828297822,40.79347758155906,0.06626061355356098,0.04199658621982048,0.026957624809844094,0.8712160994984531,0.07310350523512302,0.322409892738655,0.32240989273865495,0.047475838673722494
Electronics (General),1486,0.0583861029411765,0.052816362664381264,0.06442013008104085,0.18363373037764957,1.2783308812571208,1.2819639249630843,0.12097388759013371,0.3253309852456644,0.064355,0.1570780939611311,0.10952076242670084,1.3596420054060334,1.5902472235868699,14.162266281966438,28.293547866055906,2.2713680154060296,102.0009865712753,0.18920480550752594,0.06311217680124008,0.03571937444832814,0.9658046997915959,0.06682404237790968,0.6191160197223171,0.6191160197223171,0.05340382332713351
Engineering/Construction,1283,0.05414898190045237,0.0473263475570705,0.07890348694080135,0.22601656498353057,0.7058505143148914,0.9684592416234427,0.10087823738806267,0.3057573435641939,0.064355,0.4834532657436405,0.07534323983630636,1.957133670142594,0.6319690641888086,9.128583061880741,12.771361202731047,1.0286615211721977,39.88158117438705,0.15166813159500808,0.03210791493621454,0.023003554359122564,1.2629972936342393,0.09111818582020693,0.663128434383875,0.663128434383875,0.04786317293842815
Entertainment,741,0.09607665178571427,0.07301455929955164,0.07471394705446398,0.22104866126785255,1.032645697681921,1.108071766625171,0.10982740024067346,0.41350767359783575,0.064355,0.18212968708614155,0.09857778015143688,1.09039647289904,2.9125408254770817,15.77637640940653,36.435754194976965,2.478243757744576,156.16716168811138,0.03998354131040744,0.0371914707513846,-0.025549451493464218,-0.3412171459861466,0.02266695055525666,0.8923656321785683,0.8923656321785683,0.07479552339549585
Environmental & Waste Services,383,0.08214126829268294,0.1059427762504348,0.10776035869992424,0.22828572809639683,0.8279088564359454,1.0018793316240373,0.1030204651571008,0.3388816224065516,0.064355,0.2593042957980481,0.0887690618643545,1.159020805834006,2.7759010980617136,14.044705041117068,24.861013118730188,3.0192593691541787,39.26285294619102,0.14714493884822613,0.0864903499458508,0.07450731664583757,1.3468736213993477,0.08068341683507488,0.6316740322827555,0.6316740322827555,0.10712905533260315
Farming/Agriculture,430,0.11069166112956813,0.08155918853538352,0.10564638698267616,0.21465598191652302,0.5739833900965212,0.7739207856809721,0.08840832236215032,0.3405479235070628,0.064355,0.36687002403495417,0.0736058475645657,1.4546832049254665,1.083445156327121,9.748963134960206,12.674165730446662,1.8261410113292809,26.811988355670827,0.1620209245358258,0.04191540951324291,0.027119979747894672,0.5982715203228036,0.14471013504560334,0.330233740156234,0.3302337401562341,0.08378458499710377
Financial Svcs. (Non-bank & Insurance),1113,0.13966122830440608,0.12396400036662453,0.008761897143301427,0.1737059815532707,0.2776667061543162,0.9263947961157201,0.09818190643101765,0.3520861107982175,0.064355,0.7752631577651665,0.059324482410728234,0.08176786069558538,15.087157197700607,51.97883927062566,71.07619607266898,2.2543147403608255,50.717970657858544,NA,0.03870786958759963,-0.08005263917150024,-0.7739543954061371,0.18599670816271613,0.2395510614420021,0.2395510614420021,0.12518863431233251
Food Processing,1395,0.09150664953751296,0.07601821923013945,0.11622768831214836,0.23203358657357873,0.6039413354218605,0.7051051868903214,0.08399724247966961,0.286288168212873,0.064355,0.24367084990706836,0.07524046057397898,1.8018530156761792,1.4097637305734059,12.638629712056016,18.182590730645643,2.3207121070069805,49.424628991224,0.10209470422865594,0.044032327026134896,0.022819064923232654,0.59209442076174,0.10404779362976543,0.6364338642154035,0.6364338642154035,0.07643217976016078
Food Wholesalers,173,0.07762073770491804,0.0247050127681529,0.10682869077036927,0.24528806061661854,0.49621392699558364,0.669184281117407,0.0816947124196258,0.3082233050608905,0.064355,0.3657986184010768,0.06939129594697532,5.266001173030653,0.37040946105270617,9.705473761566207,14.908328811292225,2.1484244627673386,49.788416639124684,0.058735090381477895,0.014196921545210834,0.009039573725576098,0.48474528312897786,0.08914166793720849,0.5694556518243253,0.5694556518243253,0.024650661855536982
Furn/Home Furnishings,383,0.051528208955223906,0.07236821058761174,0.13128509792883244,0.18188020982467473,0.9343214300886445,0.9490949854867619,0.09963698856970143,0.29724029020693765,0.064355,0.21842611560401573,0.08837129588766914,2.088919277463388,1.0263903171402884,9.742334396995355,13.621346679027324,2.0500313773089878,37.844392452209235,0.0491114224711247,0.03588446704427892,0.03095329705244206,0.5344106441284637,0.11207479182881593,0.7004804195891057,0.7004804195891057,0.07332634459333483
Green & Renewable Energy,253,0.13562630434782605,0.2923549836232071,0.07173408690830194,0.15996917387477594,0.6090620482792936,0.865385048247372,0.09427118159265654,0.3337365434374277,0.064355,0.39204417303862843,0.07615448022189596,0.2748775497385651,7.400667405873423,13.94521369318382,22.78669236974085,2.0118013936278083,49.91219743572899,0.09720434876570103,0.4155888393759565,0.366754884688644,1.5213911510431768,0.10750114708648674,0.6638681430225125,0.6638681430225125,0.2914634184100197
Healthcare Products,849,0.15227076604554854,0.12429654755321932,0.11043987670936666,0.20586319075844875,1.0434097110903426,1.0980822833163133,0.10918707436057569,0.42342967151692185,0.064355,0.11702454945172519,0.10203374276993574,0.934438224672006,4.412915204529998,20.066047522071443,33.885138474146686,3.577065328687604,94.72577507667808,0.2568771678494069,0.05425840003523742,0.03468357524389041,0.6732921834615992,0.07578216042011074,0.5070323335024587,0.5070323335024587,0.12860324255827582
Healthcare Support Services,463,0.1262148689138577,0.03949890391586041,0.28931239582267737,0.23065813714388514,0.8212109879282184,0.9102046390281967,0.09714411736170742,0.3780579367531488,0.064355,0.2300114299920197,0.08585428156103399,8.658982223369822,0.6084030855050848,11.05672759844143,15.221991037238858,2.6222805850361985,57.50089542846316,-0.02729586537091901,0.008735011215680625,0.016595145817757888,0.5745139054109445,0.12150320012763628,0.3688222893654052,0.3688222893654052,0.03906588789448509
Heathcare Information and Technology,443,0.16608049792531115,0.1360342036177964,0.12755597641996133,0.1406302678057966,1.17067702552802,1.2336178357798575,0.11787490327348887,0.4493294014324383,0.064355,0.12088709657117488,0.10943522027790771,0.9806808854111762,5.245477310988296,21.657557844698776,36.68273692947799,3.937298830626732,128.07264346669305,0.23898000848150244,0.07151953974823033,0.06135000646949924,0.7159047776805149,0.06025565979669429,0.24427342031412552,0.24427342031412547,0.13842721531237037
Homebuilding,173,0.0783418881118881,0.13284171703093914,0.14415922427185887,0.24284596243598933,1.0113882281398225,1.09470744903033,0.10897074748284415,0.2896512515831867,0.064355,0.23108292327990762,0.09489538645538215,1.3895015946994185,1.1836835844750713,8.02944931196801,9.165171354093467,1.5788152644485347,20.55071204788833,0.6093441380975978,0.006943514595374568,0.005146380776774236,0.2028709193735042,0.166100037997485,0.18138712820097372,0.1813871282009737,0.12789569443934784
Hospitals/Healthcare Facilities,232,0.11022302631578944,0.10856496717371635,0.123234764374531,0.20089465914726268,0.5802219144187124,0.7649492144306516,0.08783324464500478,0.2952943117870857,0.064355,0.3220849172106314,0.07502298357098423,1.3816578903093093,2.3100825241398093,12.437422816930154,20.5766743043298,4.077228390304158,41.97948073189126,0.06963885853470497,0.07173862767890807,0.024492221939418652,0.4077498161537452,0.1194972327229353,0.45894118236119014,0.4589411823611902,0.10768274675714398
Hotel/Gaming,650,0.03479338114754097,0.1401879193441881,0.08265390639495226,0.20563328333825087,0.7853696261046105,0.9791274828677105,0.10156207165182024,0.33832876960999625,0.064355,0.31642144634643116,0.08463296811355503,0.7580094309218132,3.563706751527192,15.089381235478525,28.37207756106548,3.9615827071660843,60.185329176533294,-0.01978075305102923,0.06305597202590978,0.008460904068733094,0.1601647809552411,0.10909196658632195,0.27136929836694895,0.2713692983669489,0.12340733671522258
Household Products,549,0.060971030640668535,0.1497559861434353,0.20302883575078812,0.2301047953820261,0.8467284006789493,0.8982548951677175,0.0963781387802507,0.35414092089807037,0.064355,0.12115016737086057,0.09052442622112741,1.5570513358426705,3.196194277642087,16.97568549147966,21.055092462300728,5.139633379302668,102.10298129696187,0.05617026470262276,0.0336381206784447,0.016120548878256664,0.15524193686286272,0.188260624126361,0.832862491968048,0.832862491968048,0.15094620466716002
Information Services,81,0.02068361702127659,0.10927793514353082,0.2187503321074406,0.25722215886696137,1.0228619556904517,1.210329895898512,0.11638214632709462,0.33631953220947924,0.064355,0.2571948078093871,0.09881012579254235,2.3003858434396283,1.9345203801039386,11.380600486423958,16.9698411934083,3.3749990528836573,143.50472685181344,0.14317420782326637,0.01973490042030984,-0.013947351432358696,0.0014962129840578925,0.08982080004282594,0.5528405809168633,0.5528405809168633,0.11380792726772192
Insurance (General),202,0.08460260355029592,0.11829078864545531,0.18156705572027637,0.20990187857546344,0.629394290783981,0.6850762226636024,0.08271338587273691,0.2478689232245281,0.058543,0.2600645108966294,0.0725725672658889,1.8091101184233103,1.169134129847309,8.142154303147006,8.598038176376035,1.7824284117595683,22.77264393872935,-0.015909868291309536,0.0075983583944395,0.004228833772045729,0.02016860823021111,0.15203983853675432,0.4245453994262913,0.4245453994262913,0.11840530188875235
Insurance (Life),137,0.08265757009345796,0.1081994611376226,0.09641658012037313,0.1430098540208482,0.7749958133235606,0.8866231834549279,0.09563254605946088,0.2529088497524812,0.064355,0.5093217544162885,0.07140297336543747,1.0309138465092285,1.062582877725027,7.215679263423442,8.805890086056612,1.1248722994828504,45.46642003583751,-0.9618918273783861,0.006879342537715868,0.004798682264904494,-0.07883068102302149,0.07415972895423793,0.6190700745883686,0.6190700745883686,0.10832802165624869
Insurance (Prop/Cas.),228,0.09064165803108809,0.09758146600419187,0.1331121282848552,0.18702298039483276,0.6647689482362986,0.7108225066540635,0.08436372267652548,0.2674377675554218,0.064355,0.18249067562498456,0.07773868909965642,1.6491131323911137,1.1297486196935074,9.24722869193527,10.817649285030537,1.5899488639029258,19.552938187213638,-0.284760298271382,0.006965993910183879,-0.003131181087510266,0.1901790615584792,0.12312293515838725,0.31767302616536414,0.3176730261653642,0.09792192081104666
Investments & Asset Management,1374,0.1147342226487523,0.17622005224472428,0.05577023711236661,0.17295984619363824,0.5397928644612402,0.7538219195489255,0.08711998504308613,0.2952473128244418,0.064355,0.4242460949211658,0.07054907213415151,0.3486627307782067,4.655215766873885,16.80944133555133,20.170578625395255,1.3814510990522955,56.35007269514767,NA,0.036008275754089686,0.07678811784148615,0.5242060967646028,0.10448446992594382,0.5604759651615945,0.5604759651615945,0.17504604457389847
Machinery,1492,0.06073680695333948,0.0991880918076997,0.12714981972762668,0.2130156548090914,1.03836102698098,1.0707088534325075,0.10743243750502374,0.2975651969773884,0.064355,0.1330768416769064,0.09953138282532396,1.4758444913873285,2.152051180477195,14.74009147266254,20.50788813757822,2.931897166989251,59.82145516111431,0.283204746618663,0.041859504460015566,0.04235351210658818,0.9159125105760647,0.11997300767360276,0.41450280864813255,0.4145028086481326,0.10081767143303741
Metals & Mining,1815,0.1980477777777777,0.10664862064250391,0.14836568932569902,0.3083537659419267,0.9888283828600355,1.0907339755589993,0.10871604783333186,0.5751337390211976,0.067024,0.21730036180967954,0.0959686600058396,1.4403961344658271,1.321840943539155,7.816887061757307,11.719208861545555,1.8383154452637767,54.204297468339085,0.11976332846375232,0.08001763962680722,0.048951300244026504,0.8486181060050277,0.10498912521603516,0.859502621972046,0.859502621972046,0.10717263648228535
Office Equipment & Services,137,0.0710070297029703,0.070961579936264,0.11212639112128635,0.2667674954461756,0.7755481534276752,0.8288759065679246,0.09193094561100398,0.2790876657137057,0.064355,0.22256683686744946,0.0821667979019657,1.94869207920148,1.06430544667157,9.433164404749508,14.408234304339357,1.8408621168699566,148.70651436275128,0.13322722592940034,0.024677177006253274,0.01610612551919599,0.3043774045124996,0.08262946816534691,0.5240183295713124,0.5240183295713124,0.0714975262865802
Oil/Gas (Integrated),36,0.17374848484848482,0.18330450455077887,0.21955647007213325,0.41146504501815456,0.9378980391506078,0.9908295261548429,0.10231217262652544,0.26835269009888657,0.064355,0.1487666678846342,0.09424130439210901,1.6577440240335317,1.2699079204434358,5.329375681172025,6.910376636063507,1.995998993876314,14.03182681845412,0.032549087570827244,0.07551581451441237,0.017882863221327802,0.1470972992362722,0.2111799007567265,0.48938589191024884,0.48938589191024884,0.18395151105610733
Oil/Gas (Production and Exploration),590,0.2666915522388059,0.3635981139178642,0.24158267687634816,0.3126073120713543,0.9640028763637847,1.0888559417354342,0.10859566586524134,0.48387766980457786,0.064355,0.21367468576413548,0.09566079357781453,0.7217778775968877,2.381052734287631,4.223431799917248,6.396844572892298,1.542041524916099,17.55048381530332,0.011379439275655288,0.27791758398609806,0.142306251128303,0.53680367572185,0.21873526979182864,0.3835460571954803,0.3835460571954803,0.3659777861602497
Oil/Gas Distribution,174,0.14224071428571422,0.20652391715940327,0.1263403111518606,0.17576164835069488,0.5830689215795911,0.8547732753174829,0.09359096694785066,0.29604834790023926,0.064355,0.4134481382681031,0.07476640325243068,0.7011935349847029,2.435044126632089,8.6538309913821,11.66765742791088,1.7319473403576051,379.6137201341005,0.04040003139702512,0.11718132418192699,0.08023052540611693,0.47879736709681825,0.1980299140664168,0.5813383192295897,0.5813383192295897,0.20766740281227833
Oilfield Svcs/Equip.,444,0.07793392441860464,0.06721194579633354,0.14553325656056446,0.2301869480268253,0.8165003226031388,0.9765462243377149,0.10139661298004753,0.36102582329931976,0.064355,0.29357721636773987,0.08573829079412765,2.483571853868623,0.6441414790034161,6.43827911918698,8.887525466584957,1.489958451553507,46.82672174092002,0.06444806614870531,0.039255162065945426,0.021534721834103425,0.41173452769247443,0.16710585203452488,0.2527854321469115,0.2527854321469115,0.06781531627866524
Packaging & Container,426,0.052569709677419384,0.08566052402410433,0.11004848275450956,0.2277855269020298,0.6296021911543933,0.8139771520457355,0.09097593544613165,0.27470203395781206,0.064355,0.33196678664683954,0.07672937449770714,1.500826460362026,1.3051058737303116,9.04903995147484,14.919827634507392,1.9534952033407125,30.816579837398784,0.1334650474318476,0.06792023071655107,0.04488394310228557,0.8031165370481568,0.0837951355806958,0.6620440239883706,0.6620440239883706,0.08673728826356969
Paper/Forest Products,266,0.030151770334928205,0.06546926515126182,0.049573756287668545,0.20852980162414905,0.6745272635760394,0.9112356226770696,0.09721020341360016,0.2923214250279434,0.064355,0.39221477839053925,0.07793289042932547,0.8661449398864447,1.310328744108613,10.145296025613924,19.409725734324393,1.0700113153525859,53.22904085321701,0.19301023843083528,0.1035625412714256,0.06828682180288678,1.5270401595610315,0.06468581288494171,0.5588183001769139,0.5588183001769139,0.06527002673893548
